"day","susceptibles","percentage_infected"
83,4293518.0248615,0.000885546937779908
84,4293264.99684154,0.000831432075919286
85,4293035.6611254,0.000779414749600058
86,4292828.82472206,0.000729759037559564
87,4292643.24036624,0.000682602643508751
88,4292477.65053379,0.000637995761994706
89,4292330.81640049,0.000595928369761213
90,4292201.5367974,0.000556349793353726
91,4292088.65978347,0.000519182476497334
92,4291991.08925604,0.000484331691579681
93,4291907.78824451,0.000451692478276691
94,4291837.77986271,0.000421154501269461
95,4291780.14687399,0.000392605576318992
96,4291734.0299732,0.000365934140912874
97,4291698.62540059,0.000341030514228634
98,4291673.18271245,0.000317788435759434
99,4291657.00191897,0.000296105694101584
100,4291649.43033931,0.000275884424577516
101,4291649.86005459,0.000257031509102336
102,4291657.72498075,0.000239458620304312
103,4291672.49813766,0.000223082229047783
104,4291693.68910685,0.000207823541232544
105,4291720.84155382,0.00019360837216459
106,4291753.53092662,0.000180366996500609
107,4291791.36223015,0.00016803396708049
108,4291833.96804959,0.000156547930279776
109,4291881.00695377,0.000145851464339594
110,4291932.16068947,0.000135890789947869
111,4291987.13352383,0.000126615646800079
112,4292045.65036265,0.000117979072835787
113,4292107.45529312,0.000109937210270092
114,4292172.31019515,0.000102449134875539
115,4292239.99351731,9.54766858494479e-05
116,4292310.29913671,8.89842687786382e-05
117,4292383.03522784,8.29387005555028e-05
118,4292458.02325845,7.73090563860429e-05
119,4292535.09708154,7.2066532825029e-05
120,4292614.10207477,6.71843153282339e-05
121,4292694.89432653,6.26374340828237e-05
122,4292777.33981873,5.84026338651605e-05
123,4292861.31383405,5.44582732184251e-05
124,4292946.70019071,5.07842004412497e-05
125,4293033.39078504,4.73616834183346e-05
126,4293121.28489645,4.41732879997057e-05
127,4293210.28877574,4.12027983001148e-05
128,4293300.31503329,3.84351136037024e-05
129,4293391.28233032,3.5856191660384e-05
130,4293483.1148972,3.34529802129439e-05
131,4293575.74213864,3.12133329445305e-05
132,4293669.098282,2.91259497743824e-05
133,4293763.12204962,2.71803217887545e-05
134,4293857.75634321,2.53666739846102e-05
135,4293952.94795601,2.3675913245751e-05
136,4294048.64729033,2.20995786348513e-05
137,4294144.80814577,2.06298037629321e-05
138,4294241.387458,1.92592699684553e-05
139,4294338.34510432,1.79811715420836e-05
140,4294435.64364853,1.67891698690883e-05
141,4294533.24820825,1.56773700957246e-05
142,4294631.12628914,1.46402915245056e-05
143,4294729.24756595,1.36728285011631e-05
144,4294827.58378957,1.27702336936791e-05
145,4294926.10861891,1.19280880651339e-05
146,4295024.79751439,1.11422820148221e-05
147,4295123.62750115,1.04089731572907e-05
148,4295222.57725338,9.72460203573861e-06
149,4295321.62686902,9.08585188009894e-06
150,4295420.7577939,8.4896350448334e-06
151,4295519.95271524,7.93307410408914e-06
152,4295619.19549953,7.41349015348007e-06
153,4295718.47109365,6.92838630328577e-06
154,4295817.76547762,6.47544113372384e-06
155,4295917.06556741,6.05248951981665e-06
156,4296016.35917411,5.65751547300943e-06
157,4296115.63493084,5.28864080845872e-06
158,4296214.88225096,4.94411664914087e-06
159,4296314.09125669,4.62231187712723e-06
160,4296413.2527392,4.32170595966627e-06
161,4296512.35810845,4.04088049827046e-06
162,4296611.39936715,3.7785145836176e-06
163,4296710.36907654,3.53337902252058e-06
164,4296809.2603172,3.30432965104265e-06
165,4296908.06661595,3.09029497915127e-06
166,4297006.78195002,2.89027688081804e-06
167,4297105.40071712,2.7033455812821e-06
168,4297203.91769856,2.52863345245227e-06
169,4297302.32803307,2.36533054990963e-06
170,4297400.62721432,2.21268423391254e-06
171,4297498.81104946,2.06999221783546e-06
172,4297596.87561862,1.93659576573755e-06
173,4297694.81725855,1.8118769981448e-06
174,4297792.63261869,1.69526865379471e-06
175,4297890.31855854,1.58623668147236e-06
176,4297987.87216576,1.48428310308334e-06
177,4298085.29073685,1.38894311189044e-06
178,4298182.57176386,1.29978283398346e-06
179,4298279.71292166,1.21639722932796e-06
180,4298376.71205542,1.13840809059487e-06
181,4298473.56717078,1.0654624389265e-06
182,4298570.27642228,9.97230644433885e-07
183,4298666.83810445,9.33404989045033e-07
184,4298763.25064112,8.73697960091496e-07
185,4298859.51257813,8.17841081913787e-07
186,4298955.62257473,7.65583525251145e-07
187,4299051.57939785,7.16691200732253e-07
188,4299147.38191181,6.70945114492379e-07
189,4299243.02907778,6.2814128925817e-07
190,4299338.5199424,5.88088962199033e-07
191,4299433.853627,5.50608865392589e-07
